Anchor,A,B,Label
Human-Computer Interaction,Databases,Networking and Internet Architecture,0
Human-Computer Interaction,Digital Libraries,Computer Science and Game Theory,0
Human-Computer Interaction,Digital Libraries,Cryptography and Security,0
Human-Computer Interaction,Discrete Mathematics,Computer Vision and Pattern Recognition,0
Human-Computer Interaction,"Distributed, Parallel, and Cluster Computing",Computer Vision and Pattern Recognition,0
Human-Computer Interaction,"Distributed, Parallel, and Cluster Computing",Numerical Analysis,0
Human-Computer Interaction,"Distributed, Parallel, and Cluster Computing",Systems and Control,0
Human-Computer Interaction,Formal Languages and Automata Theory,Multimedia,B
Human-Computer Interaction,Formal Languages and Automata Theory,Software Engineering,0
Human-Computer Interaction,Hardware Architecture,Sound,B
Human-Computer Interaction,Information Theory,Computer Vision and Pattern Recognition,0
Human-Computer Interaction,Machine Learning,Numerical Analysis,0
Human-Computer Interaction,Multimedia,Artificial Intelligence,A
Human-Computer Interaction,Multimedia,Computer Vision and Pattern Recognition,A
Human-Computer Interaction,Numerical Analysis,Networking and Internet Architecture,0
Human-Computer Interaction,Operating Systems,Computer Vision and Pattern Recognition,0
Human-Computer Interaction,Operating Systems,Networking and Internet Architecture,0
Human-Computer Interaction,Operating Systems,Systems and Control,0
Human-Computer Interaction,Programming Languages,Operating Systems,0
Human-Computer Interaction,Programming Languages,Robotics,0
Human-Computer Interaction,Robotics,Formal Languages and Automata Theory,A
Human-Computer Interaction,Robotics,Software Engineering,A
Human-Computer Interaction,Software Engineering,Computer Vision and Pattern Recognition,0
Human-Computer Interaction,Sound,Graphics,A
Human-Computer Interaction,Sound,Information Retrieval,A
Human-Computer Interaction,Systems and Control,Computational Complexity,0
Human-Computer Interaction,Systems and Control,Networking and Internet Architecture,0
Information Retrieval,Computation and Language,Logic in Computer Science,0
Information Retrieval,Computation and Language,Networking and Internet Architecture,0
Information Retrieval,Computer Vision and Pattern Recognition,Symbolic Computation,A
Information Retrieval,Cryptography and Security,Computer Science and Game Theory,0
Information Retrieval,Cryptography and Security,Symbolic Computation,0
Information Retrieval,Databases,Computation and Language,0
Information Retrieval,Databases,Computer Science and Game Theory,0
Information Retrieval,Databases,Logic in Computer Science,0
Information Retrieval,Databases,Machine Learning,B
Information Retrieval,Databases,Networking and Internet Architecture,0
Information Retrieval,Databases,Operating Systems,0
Information Retrieval,Digital Libraries,Computation and Language,A
Information Retrieval,Digital Libraries,Cryptography and Security,A
Information Retrieval,Discrete Mathematics,Operating Systems,0
Information Retrieval,"Distributed, Parallel, and Cluster Computing",Computer Vision and Pattern Recognition,B
Information Retrieval,Formal Languages and Automata Theory,Graphics,0
Information Retrieval,Human-Computer Interaction,Computation and Language,0
Information Retrieval,Human-Computer Interaction,Computer Science and Game Theory,0
Information Retrieval,Information Theory,Numerical Analysis,0
Information Retrieval,Machine Learning,Mathematical Software,0
Information Retrieval,Multiagent Systems,Programming Languages,0
Information Retrieval,Operating Systems,Mathematical Software,0
Information Retrieval,Programming Languages,Computer Science and Game Theory,0
Information Retrieval,Programming Languages,Computer Vision and Pattern Recognition,B
Information Retrieval,Programming Languages,Cryptography and Security,0
Information Retrieval,Robotics,Sound,0
Information Retrieval,Software Engineering,Computer Science and Game Theory,A
Information Retrieval,Software Engineering,Computer Vision and Pattern Recognition,B
Information Retrieval,Sound,Computational Geometry,0
Information Theory,Computation and Language,Mathematical Software,0
Information Theory,Computation and Language,Sound,0
Information Theory,Computational Geometry,Cryptography and Security,B
Information Theory,Computational Geometry,Multimedia,0
Information Theory,Computational Geometry,Symbolic Computation,0
Information Theory,Databases,Computation and Language,0
Information Theory,Databases,Systems and Control,0
Information Theory,Digital Libraries,Computer Vision and Pattern Recognition,0
Information Theory,Digital Libraries,Mathematical Software,0
Information Theory,Discrete Mathematics,Systems and Control,0
Information Theory,"Distributed, Parallel, and Cluster Computing",Human-Computer Interaction,0
Information Theory,Formal Languages and Automata Theory,Multimedia,A
Information Theory,Graphics,Computer Science and Game Theory,0
Information Theory,Hardware Architecture,Computational Complexity,0
Information Theory,Hardware Architecture,Computational Geometry,0
Information Theory,Hardware Architecture,Sound,0
Information Theory,Human-Computer Interaction,Logic in Computer Science,B
Information Theory,Human-Computer Interaction,Mathematical Software,0
Information Theory,Machine Learning,Mathematical Software,0
Information Theory,Multiagent Systems,Robotics,0
Information Theory,Multimedia,Symbolic Computation,0
Information Theory,Operating Systems,Computer Vision and Pattern Recognition,0
Information Theory,Programming Languages,Artificial Intelligence,0
Information Theory,Programming Languages,Computational Geometry,0
Information Theory,Programming Languages,Robotics,0
Information Theory,Programming Languages,Software Engineering,0
Information Theory,Robotics,Logic in Computer Science,B
Information Theory,Software Engineering,Artificial Intelligence,0
Information Theory,Sound,Computer Vision and Pattern Recognition,0
Information Theory,Systems and Control,Artificial Intelligence,0
Information Theory,Systems and Control,Mathematical Software,0
Logic in Computer Science,Computation and Language,Numerical Analysis,0
Logic in Computer Science,Computational Complexity,Information Retrieval,0
Logic in Computer Science,Computer Science and Game Theory,Networking and Internet Architecture,0
Logic in Computer Science,Cryptography and Security,Mathematical Software,0
Logic in Computer Science,Databases,Artificial Intelligence,B
Logic in Computer Science,Databases,Information Theory,B
Logic in Computer Science,Databases,Mathematical Software,0
Logic in Computer Science,Databases,Programming Languages,0
Logic in Computer Science,Databases,Software Engineering,0
Logic in Computer Science,Digital Libraries,Computation and Language,0
Logic in Computer Science,Digital Libraries,Computer Science and Game Theory,0
Logic in Computer Science,Digital Libraries,Operating Systems,0
Logic in Computer Science,Digital Libraries,Symbolic Computation,B
Logic in Computer Science,Discrete Mathematics,Computer Vision and Pattern Recognition,0
Logic in Computer Science,Discrete Mathematics,Information Retrieval,0
Logic in Computer Science,Graphics,Networking and Internet Architecture,0
Logic in Computer Science,Hardware Architecture,Computational Complexity,0
Logic in Computer Science,Hardware Architecture,Operating Systems,0
Logic in Computer Science,Hardware Architecture,Robotics,0
Logic in Computer Science,Hardware Architecture,Symbolic Computation,B
Logic in Computer Science,Human-Computer Interaction,Artificial Intelligence,0
Logic in Computer Science,Human-Computer Interaction,Computation and Language,0
Logic in Computer Science,Human-Computer Interaction,Machine Learning,0
Logic in Computer Science,Human-Computer Interaction,Robotics,0
Logic in Computer Science,Machine Learning,Computer Vision and Pattern Recognition,0
Logic in Computer Science,Mathematical Software,Information Retrieval,0
Logic in Computer Science,Mathematical Software,Networking and Internet Architecture,0
Logic in Computer Science,Multiagent Systems,Mathematical Software,0
Logic in Computer Science,Multimedia,Graphics,0
Logic in Computer Science,Operating Systems,Information Theory,B
Logic in Computer Science,Programming Languages,Robotics,0
Logic in Computer Science,Robotics,Multimedia,0
Logic in Computer Science,Robotics,Numerical Analysis,0
Logic in Computer Science,Software Engineering,Information Theory,B
Logic in Computer Science,Software Engineering,Numerical Analysis,0
Logic in Computer Science,Systems and Control,Information Retrieval,0
Machine Learning,Computational Geometry,Cryptography and Security,0
Machine Learning,Computational Geometry,Graphics,0
Machine Learning,Computational Geometry,Mathematical Software,0
Machine Learning,Computational Geometry,Multimedia,B
Machine Learning,Computer Science and Game Theory,Information Retrieval,B
Machine Learning,Computer Vision and Pattern Recognition,Computational Complexity,0
Machine Learning,Databases,Cryptography and Security,0
Machine Learning,Databases,Formal Languages and Automata Theory,0
Machine Learning,Digital Libraries,Computation and Language,B
Machine Learning,Digital Libraries,Multimedia,B
Machine Learning,Discrete Mathematics,Artificial Intelligence,B
Machine Learning,Discrete Mathematics,Numerical Analysis,0
Machine Learning,Discrete Mathematics,Programming Languages,0
Machine Learning,"Distributed, Parallel, and Cluster Computing",Artificial Intelligence,B
Machine Learning,"Distributed, Parallel, and Cluster Computing",Mathematical Software,0
Machine Learning,"Distributed, Parallel, and Cluster Computing",Multimedia,B
Machine Learning,"Distributed, Parallel, and Cluster Computing",Symbolic Computation,0
Machine Learning,Formal Languages and Automata Theory,Artificial Intelligence,B
Machine Learning,Formal Languages and Automata Theory,Graphics,0
Machine Learning,Graphics,Computer Vision and Pattern Recognition,B
Machine Learning,Hardware Architecture,Numerical Analysis,0
Machine Learning,Human-Computer Interaction,Computer Science and Game Theory,0
Machine Learning,Human-Computer Interaction,Formal Languages and Automata Theory,B
Machine Learning,Human-Computer Interaction,Logic in Computer Science,0
Machine Learning,Information Theory,Artificial Intelligence,B
Machine Learning,Information Theory,Computational Complexity,B
Machine Learning,Multiagent Systems,Artificial Intelligence,B
Machine Learning,Multiagent Systems,Human-Computer Interaction,0
Machine Learning,Multiagent Systems,Information Retrieval,B
Machine Learning,Multiagent Systems,Systems and Control,0
Machine Learning,Operating Systems,Symbolic Computation,0
Machine Learning,Programming Languages,Graphics,0
Machine Learning,Robotics,Computation and Language,B
Machine Learning,Robotics,Mathematical Software,0
